  0.156307D+03 -0.886735D+00  0.000000D+00 -0.886735D+00  0.937578D+00
  0.156362D+03 -0.851640D+00 -0.555112D-16 -0.851640D+00  0.896318D+00
  0.156416D+03 -0.816654D+00 -0.555112D-16 -0.816654D+00  0.855552D+00
  0.156470D+03 -0.782072D+00  0.555112D-16 -0.782072D+00  0.815579D+00
  0.156525D+03 -0.748135D+00  0.000000D+00 -0.748135D+00  0.776639D+00
  0.156579D+03 -0.715037D+00  0.000000D+00 -0.715037D+00  0.738919D+00
  0.156634D+03 -0.682929D+00  0.000000D+00 -0.682929D+00  0.702557D+00
  0.156688D+03 -0.651920D+00  0.000000D+00 -0.651920D+00  0.667647D+00
  0.156742D+03 -0.622089D+00  0.000000D+00 -0.622089D+00  0.634250D+00
  0.156797D+03 -0.593484D+00  0.000000D+00 -0.593484D+00  0.602393D+00
  0.156851D+03 -0.566129D+00 -0.555112D-16 -0.566129D+00  0.572083D+00
  0.156905D+03 -0.540031D+00  0.000000D+00 -0.540031D+00  0.543303D+00
  0.156960D+03 -0.515178D+00  0.000000D+00 -0.515178D+00  0.516023D+00
  0.157014D+03 -0.491548D+00 -0.277556D-16 -0.491548D+00  0.490202D+00
  0.157068D+03 -0.469111D+00  0.277556D-16 -0.469111D+00  0.465790D+00
  0.157123D+03 -0.447827D+00  0.277556D-16 -0.447827D+00  0.442729D+00
  0.157177D+03 -0.427654D+00  0.277556D-16 -0.427654D+00  0.420960D+00
  0.157231D+03 -0.408544D+00  0.000000D+00 -0.408544D+00  0.400421D+00
  0.157286D+03 -0.390450D+00  0.000000D+00 -0.390450D+00  0.381048D+00
  0.157340D+03 -0.373323D+00  0.000000D+00 -0.373323D+00  0.362780D+00
  0.157394D+03 -0.357113D+00  0.000000D+00 -0.357113D+00  0.345555D+00
  0.157449D+03 -0.341773D+00  0.000000D+00 -0.341773D+00  0.329313D+00
  0.157503D+03 -0.327254D+00  0.000000D+00 -0.327254D+00  0.313996D+00
  0.157557D+03 -0.313512D+00  0.277556D-16 -0.313512D+00  0.299550D+00
  0.157612D+03 -0.300502D+00  0.000000D+00 -0.300502D+00  0.285921D+00
  0.157666D+03 -0.288183D+00  0.277556D-16 -0.288183D+00  0.273059D+00
  0.157720D+03 -0.276513D+00  0.000000D+00 -0.276513D+00  0.260916D+00
  0.157775D+03 -0.265456D+00  0.000000D+00 -0.265456D+00  0.249449D+00
  0.157829D+03 -0.254974D+00  0.000000D+00 -0.254974D+00  0.238615D+00
  0.157884D+03 -0.245034D+00  0.000000D+00 -0.245034D+00  0.228375D+00
  0.157938D+03 -0.235604D+00 -0.138778D-16 -0.235604D+00  0.218690D+00
  0.157992D+03 -0.226653D+00  0.000000D+00 -0.226653D+00  0.209528D+00
  0.158047D+03 -0.218153D+00  0.000000D+00 -0.218153D+00  0.200855D+00
  0.158101D+03 -0.210078D+00  0.000000D+00 -0.210078D+00  0.192640D+00
  0.158155D+03 -0.202401D+00  0.000000D+00 -0.202401D+00  0.184856D+00
  0.158210D+03 -0.195101D+00  0.000000D+00 -0.195101D+00  0.177476D+00
  0.158264D+03 -0.188154D+00  0.000000D+00 -0.188154D+00  0.170476D+00
  0.158318D+03 -0.181541D+00  0.000000D+00 -0.181541D+00  0.163831D+00
  0.158373D+03 -0.175241D+00  0.000000D+00 -0.175241D+00  0.157522D+00
  0.158427D+03 -0.169238D+00  0.000000D+00 -0.169238D+00  0.151526D+00
  0.158481D+03 -0.163514D+00  0.000000D+00 -0.163514D+00  0.145827D+00
  0.158536D+03 -0.158052D+00  0.000000D+00 -0.158052D+00  0.140406D+00
  0.158590D+03 -0.152840D+00  0.000000D+00 -0.152840D+00  0.135247D+00
  0.158644D+03 -0.147862D+00  0.000000D+00 -0.147862D+00  0.130335D+00
  0.158699D+03 -0.143105D+00  0.000000D+00 -0.143105D+00  0.125655D+00
  0.158753D+03 -0.138558D+00  0.000000D+00 -0.138558D+00  0.121194D+00
  0.158807D+03 -0.134209D+00  0.000000D+00 -0.134209D+00  0.116940D+00
  0.158862D+03 -0.130048D+00  0.000000D+00 -0.130048D+00  0.112881D+00
  0.158916D+03 -0.126064D+00  0.000000D+00 -0.126064D+00  0.109006D+00
  0.158971D+03 -0.122247D+00  0.000000D+00 -0.122247D+00  0.105306D+00
  0.159025D+03 -0.118590D+00 -0.693889D-17 -0.118590D+00  0.101769D+00
  0.159079D+03 -0.115084D+00  0.000000D+00 -0.115084D+00  0.983886D-01
  0.159134D+03 -0.111721D+00 -0.693889D-17 -0.111721D+00  0.951550D-01
  0.159188D+03 -0.108493D+00  0.693889D-17 -0.108493D+00  0.920608D-01
  0.159242D+03 -0.105394D+00  0.000000D+00 -0.105394D+00  0.890984D-01
  0.159297D+03 -0.102418D+00  0.000000D+00 -0.102418D+00  0.862611D-01
  0.159351D+03 -0.995585D-01  0.000000D+00 -0.995585D-01  0.835424D-01
  0.159405D+03 -0.968093D-01  0.000000D+00 -0.968093D-01  0.809361D-01
  0.159460D+03 -0.941653D-01  0.000000D+00 -0.941653D-01  0.784366D-01
  0.159514D+03 -0.916214D-01  0.000000D+00 -0.916214D-01  0.760384D-01
  0.159568D+03 -0.891729D-01 -0.693889D-17 -0.891729D-01  0.737365D-01
  0.159623D+03 -0.868153D-01  0.000000D+00 -0.868153D-01  0.715261D-01
  0.159677D+03 -0.845442D-01  0.000000D+00 -0.845442D-01  0.694028D-01
  0.159731D+03 -0.823556D-01  0.000000D+00 -0.823556D-01  0.673622D-01
  0.159786D+03 -0.802457D-01  0.000000D+00 -0.802457D-01  0.654005D-01
  0.159840D+03 -0.782111D-01  0.000000D+00 -0.782111D-01  0.635137D-01
  0.159894D+03 -0.762481D-01  0.000000D+00 -0.762481D-01  0.616985D-01
  0.159949D+03 -0.743537D-01  0.000000D+00 -0.743537D-01  0.599514D-01
  0.160003D+03 -0.725247D-01  0.000000D+00 -0.725247D-01  0.582693D-01
  0.160057D+03 -0.707584D-01  0.000000D+00 -0.707584D-01  0.566492D-01
  0.160112D+03 -0.690520D-01  0.000000D+00 -0.690520D-01  0.550882D-01
  0.160166D+03 -0.674028D-01  0.000000D+00 -0.674028D-01  0.535836D-01
  0.160221D+03 -0.658084D-01  0.000000D+00 -0.658084D-01  0.521330D-01
  0.160275D+03 -0.642666D-01  0.000000D+00 -0.642666D-01  0.507340D-01
  0.160329D+03 -0.627751D-01  0.000000D+00 -0.627751D-01  0.493842D-01
  0.160384D+03 -0.613318D-01  0.346945D-17 -0.613318D-01  0.480816D-01
  0.160438D+03 -0.599347D-01  0.000000D+00 -0.599347D-01  0.468240D-01
  0.160492D+03 -0.585819D-01  0.000000D+00 -0.585819D-01  0.456095D-01
  0.160547D+03 -0.572717D-01  0.346945D-17 -0.572717D-01  0.444364D-01
  0.160601D+03 -0.560023D-01  0.000000D+00 -0.560023D-01  0.433028D-01
  0.160655D+03 -0.547720D-01  0.000000D+00 -0.547720D-01  0.422071D-01
  0.160710D+03 -0.535794D-01 -0.346945D-17 -0.535794D-01  0.411477D-01
  0.160764D+03 -0.524230D-01  0.346945D-17 -0.524230D-01  0.401232D-01
  0.160818D+03 -0.513013D-01  0.000000D+00 -0.513013D-01  0.391321D-01
  0.160873D+03 -0.502131D-01  0.000000D+00 -0.502131D-01  0.381730D-01
  0.160927D+03 -0.491570D-01  0.000000D+00 -0.491570D-01  0.372447D-01
  0.160981D+03 -0.481318D-01  0.000000D+00 -0.481318D-01  0.363460D-01
  0.161036D+03 -0.471364D-01  0.000000D+00 -0.471364D-01  0.354756D-01
  0.161090D+03 -0.461697D-01 -0.693889D-17 -0.461697D-01  0.346324D-01
  0.161144D+03 -0.452305D-01 -0.346945D-17 -0.452305D-01  0.338155D-01
  0.161199D+03 -0.443180D-01  0.000000D+00 -0.443180D-01  0.330238D-01
  0.161253D+03 -0.434310D-01  0.000000D+00 -0.434310D-01  0.322562D-01
  0.161308D+03 -0.425688D-01  0.000000D+00 -0.425688D-01  0.315120D-01
  0.161362D+03 -0.417304D-01 -0.346945D-17 -0.417304D-01  0.307902D-01
  0.161416D+03 -0.409149D-01  0.000000D+00 -0.409149D-01  0.300900D-01
  0.161471D+03 -0.401216D-01  0.000000D+00 -0.401216D-01  0.294105D-01
  0.161525D+03 -0.393497D-01  0.000000D+00 -0.393497D-01  0.287511D-01
  0.161579D+03 -0.385984D-01  0.000000D+00 -0.385984D-01  0.281109D-01
  0.161634D+03 -0.378671D-01  0.000000D+00 -0.378671D-01  0.274894D-01
  0.161688D+03 -0.371550D-01  0.000000D+00 -0.371550D-01  0.268857D-01
  0.161742D+03 -0.364615D-01  0.000000D+00 -0.364615D-01  0.262993D-01
  0.161797D+03 -0.357860D-01  0.000000D+00 -0.357860D-01  0.257296D-01
  0.161851D+03 -0.351279D-01  0.000000D+00 -0.351279D-01  0.251759D-01
  0.161905D+03 -0.344866D-01  0.000000D+00 -0.344866D-01  0.246377D-01
  0.161960D+03 -0.338616D-01  0.000000D+00 -0.338616D-01  0.241145D-01
  0.162014D+03 -0.332522D-01  0.000000D+00 -0.332522D-01  0.236058D-01
  0.162068D+03 -0.326581D-01  0.000000D+00 -0.326581D-01  0.231110D-01
  0.162123D+03 -0.320787D-01  0.346945D-17 -0.320787D-01  0.226296D-01
  0.162177D+03 -0.315135D-01 -0.173472D-17 -0.315135D-01  0.221613D-01
  0.162231D+03 -0.309622D-01  0.000000D+00 -0.309622D-01  0.217056D-01
  0.162286D+03 -0.304242D-01  0.000000D+00 -0.304242D-01  0.212621D-01
  0.162340D+03 -0.298992D-01  0.000000D+00 -0.298992D-01  0.208303D-01
  0.162395D+03 -0.293868D-01  0.000000D+00 -0.293868D-01  0.204098D-01
  0.162449D+03 -0.288864D-01 -0.173472D-17 -0.288864D-01  0.200004D-01
  0.162503D+03 -0.283979D-01  0.000000D+00 -0.283979D-01  0.196016D-01
  0.162558D+03 -0.279209D-01  0.346945D-17 -0.279209D-01  0.192132D-01
  0.162612D+03 -0.274549D-01  0.000000D+00 -0.274549D-01  0.188347D-01
  0.162666D+03 -0.269997D-01  0.000000D+00 -0.269997D-01  0.184658D-01
  0.162721D+03 -0.265549D-01  0.000000D+00 -0.265549D-01  0.181063D-01
  0.162775D+03 -0.261202D-01  0.173472D-17 -0.261202D-01  0.177559D-01
  0.162829D+03 -0.256954D-01  0.000000D+00 -0.256954D-01  0.174142D-01
  0.162884D+03 -0.252801D-01  0.000000D+00 -0.252801D-01  0.170810D-01
  0.162938D+03 -0.248741D-01  0.173472D-17 -0.248741D-01  0.167561D-01
  0.162992D+03 -0.244771D-01  0.000000D+00 -0.244771D-01  0.164391D-01
  0.163047D+03 -0.240889D-01  0.000000D+00 -0.240889D-01  0.161299D-01
  0.163101D+03 -0.237091D-01  0.173472D-17 -0.237091D-01  0.158282D-01
  0.163155D+03 -0.233376D-01 -0.173472D-17 -0.233376D-01  0.155338D-01
  0.163210D+03 -0.229742D-01  0.000000D+00 -0.229742D-01  0.152464D-01
  0.163264D+03 -0.226185D-01  0.000000D+00 -0.226185D-01  0.149659D-01
  0.163318D+03 -0.222705D-01  0.173472D-17 -0.222705D-01  0.146921D-01
  0.163373D+03 -0.219298D-01 -0.867362D-18 -0.219298D-01  0.144247D-01
  0.163427D+03 -0.215963D-01 -0.173472D-17 -0.215963D-01  0.141635D-01
  0.163481D+03 -0.212698D-01  0.000000D+00 -0.212698D-01  0.139085D-01
  0.163536D+03 -0.209500D-01  0.000000D+00 -0.209500D-01  0.136594D-01
  0.163590D+03 -0.206369D-01  0.260209D-17 -0.206369D-01  0.134160D-01
  0.163645D+03 -0.203302D-01  0.000000D+00 -0.203302D-01  0.131782D-01
  0.163699D+03 -0.200298D-01  0.867362D-18 -0.200298D-01  0.129458D-01
  0.163753D+03 -0.197355D-01 -0.173472D-17 -0.197355D-01  0.127186D-01
  0.163808D+03 -0.194472D-01 -0.867362D-18 -0.194472D-01  0.124966D-01
  0.163862D+03 -0.191646D-01  0.000000D+00 -0.191646D-01  0.122796D-01
  0.163916D+03 -0.188877D-01  0.000000D+00 -0.188877D-01  0.120674D-01
  0.163971D+03 -0.186163D-01  0.000000D+00 -0.186163D-01  0.118599D-01
  0.164025D+03 -0.183502D-01 -0.867362D-18 -0.183502D-01  0.116570D-01
  0.164079D+03 -0.180893D-01  0.173472D-17 -0.180893D-01  0.114585D-01
  0.164134D+03 -0.178336D-01  0.000000D+00 -0.178336D-01  0.112644D-01
  0.164188D+03 -0.175827D-01  0.173472D-17 -0.175827D-01  0.110745D-01
  0.164242D+03 -0.173368D-01  0.000000D+00 -0.173368D-01  0.108887D-01
  0.164297D+03 -0.170955D-01 -0.867362D-18 -0.170955D-01  0.107068D-01
  0.164351D+03 -0.168588D-01  0.000000D+00 -0.168588D-01  0.105289D-01
  0.164405D+03 -0.166267D-01 -0.867362D-18 -0.166267D-01  0.103547D-01
  0.164460D+03 -0.163989D-01 -0.173472D-17 -0.163989D-01  0.101843D-01
  0.164514D+03 -0.161754D-01  0.000000D+00 -0.161754D-01  0.100174D-01
  0.164568D+03 -0.159560D-01  0.000000D+00 -0.159560D-01  0.985401D-02
  0.164623D+03 -0.157407D-01  0.000000D+00 -0.157407D-01  0.969402D-02
  0.164677D+03 -0.155294D-01  0.173472D-17 -0.155294D-01  0.953735D-02
  0.164732D+03 -0.153220D-01  0.000000D+00 -0.153220D-01  0.938392D-02
  0.164786D+03 -0.151183D-01 -0.173472D-17 -0.151183D-01  0.923364D-02
  0.164840D+03 -0.149184D-01  0.000000D+00 -0.149184D-01  0.908642D-02
  0.164895D+03 -0.147220D-01  0.000000D+00 -0.147220D-01  0.894220D-02
  0.164949D+03 -0.145292D-01  0.000000D+00 -0.145292D-01  0.880090D-02
  0.165003D+03 -0.143398D-01  0.867362D-18 -0.143398D-01  0.866244D-02
  0.165058D+03 -0.141538D-01 -0.173472D-17 -0.141538D-01  0.852676D-02
  0.165112D+03 -0.139711D-01 -0.867362D-18 -0.139711D-01  0.839378D-02
  0.165166D+03 -0.137916D-01  0.000000D+00 -0.137916D-01  0.826344D-02
  0.165221D+03 -0.136153D-01 -0.173472D-17 -0.136153D-01  0.813569D-02
  0.165275D+03 -0.134420D-01  0.000000D+00 -0.134420D-01  0.801044D-02
  0.165329D+03 -0.132717D-01 -0.867362D-18 -0.132717D-01  0.788764D-02
  0.165384D+03 -0.131043D-01 -0.433681D-18 -0.131043D-01  0.776724D-02
  0.165438D+03 -0.129399D-01  0.867362D-18 -0.129399D-01  0.764917D-02
  0.165492D+03 -0.127782D-01 -0.433681D-18 -0.127782D-01  0.753338D-02
  0.165547D+03 -0.126193D-01  0.000000D+00 -0.126193D-01  0.741982D-02
  0.165601D+03 -0.124631D-01 -0.867362D-18 -0.124631D-01  0.730843D-02
  0.165655D+03 -0.123095D-01  0.867362D-18 -0.123095D-01  0.719916D-02
  0.165710D+03 -0.121584D-01 -0.433681D-18 -0.121584D-01  0.709197D-02
  0.165764D+03 -0.120099D-01  0.000000D+00 -0.120099D-01  0.698680D-02
  0.165818D+03 -0.118639D-01  0.000000D+00 -0.118639D-01  0.688360D-02
  0.165873D+03 -0.117202D-01  0.433681D-18 -0.117202D-01  0.678234D-02
  0.165927D+03 -0.115789D-01  0.130104D-17 -0.115789D-01  0.668297D-02
  0.165982D+03 -0.114400D-01  0.000000D+00 -0.114400D-01  0.658544D-02
  0.166036D+03 -0.113033D-01  0.867362D-18 -0.113033D-01  0.648971D-02
  0.166090D+03 -0.111688D-01 -0.867362D-18 -0.111688D-01  0.639574D-02
  0.166145D+03 -0.110364D-01  0.000000D+00 -0.110364D-01  0.630349D-02
  0.166199D+03 -0.109062D-01  0.000000D+00 -0.109062D-01  0.621293D-02
  0.166253D+03 -0.107781D-01  0.867362D-18 -0.107781D-01  0.612401D-02
  0.166308D+03 -0.106520D-01 -0.433681D-18 -0.106520D-01  0.603670D-02
  0.166362D+03 -0.105279D-01  0.000000D+00 -0.105279D-01  0.595096D-02
  0.166416D+03 -0.104058D-01  0.000000D+00 -0.104058D-01  0.586676D-02
  0.166471D+03 -0.102856D-01 -0.867362D-18 -0.102856D-01  0.578406D-02
  0.166525D+03 -0.101672D-01  0.433681D-18 -0.101672D-01  0.570284D-02
  0.166579D+03 -0.100507D-01 -0.867362D-18 -0.100507D-01  0.562305D-02
  0.166634D+03 -0.993603D-02  0.000000D+00 -0.993603D-02  0.554467D-02
  0.166688D+03 -0.982309D-02  0.433681D-18 -0.982309D-02  0.546767D-02
  0.166742D+03 -0.971190D-02 -0.433681D-18 -0.971190D-02  0.539202D-02
  0.166797D+03 -0.960239D-02 -0.433681D-18 -0.960239D-02  0.531769D-02
  0.166851D+03 -0.949456D-02  0.000000D+00 -0.949456D-02  0.524464D-02
  0.166905D+03 -0.938836D-02  0.867362D-18 -0.938836D-02  0.517286D-02
  0.166960D+03 -0.928376D-02  0.433681D-18 -0.928376D-02  0.510232D-02
  0.167014D+03 -0.918073D-02 -0.867362D-18 -0.918073D-02  0.503299D-02
  0.167069D+03 -0.907924D-02  0.000000D+00 -0.907924D-02  0.496484D-02
  0.167123D+03 -0.897926D-02  0.000000D+00 -0.897926D-02  0.489785D-02
  0.167177D+03 -0.888076D-02  0.000000D+00 -0.888076D-02  0.483200D-02
  0.167232D+03 -0.878372D-02  0.867362D-18 -0.878372D-02  0.476726D-02
  0.167286D+03 -0.868811D-02  0.000000D+00 -0.868811D-02  0.470362D-02
  0.167340D+03 -0.859389D-02  0.000000D+00 -0.859389D-02  0.464103D-02
  0.167395D+03 -0.850105D-02 -0.433681D-18 -0.850105D-02  0.457950D-02
  0.167449D+03 -0.840956D-02  0.433681D-18 -0.840956D-02  0.451899D-02
  0.167503D+03 -0.831939D-02  0.000000D+00 -0.831939D-02  0.445948D-02
  0.167558D+03 -0.823052D-02  0.000000D+00 -0.823052D-02  0.440095D-02
  0.167612D+03 -0.814292D-02  0.000000D+00 -0.814292D-02  0.434339D-02
  0.167666D+03 -0.805657D-02  0.000000D+00 -0.805657D-02  0.428677D-02
  0.167721D+03 -0.797146D-02  0.000000D+00 -0.797146D-02  0.423108D-02
  0.167775D+03 -0.788755D-02  0.000000D+00 -0.788755D-02  0.417629D-02
  0.167829D+03 -0.780482D-02  0.433681D-18 -0.780482D-02  0.412239D-02
  0.167884D+03 -0.772326D-02 -0.433681D-18 -0.772326D-02  0.406936D-02
  0.167938D+03 -0.764284D-02  0.000000D+00 -0.764284D-02  0.401719D-02
  0.167992D+03 -0.756354D-02  0.000000D+00 -0.756354D-02  0.396585D-02
  0.168047D+03 -0.748534D-02  0.000000D+00 -0.748534D-02  0.391533D-02
  0.168101D+03 -0.740823D-02 -0.433681D-18 -0.740823D-02  0.386562D-02
  0.168155D+03 -0.733218D-02 -0.433681D-18 -0.733218D-02  0.381670D-02
  0.168210D+03 -0.725717D-02  0.216840D-18 -0.725717D-02  0.376855D-02
  0.168264D+03 -0.718319D-02 -0.433681D-18 -0.718319D-02  0.372116D-02
  0.168319D+03 -0.711022D-02  0.216840D-18 -0.711022D-02  0.367451D-02
  0.168373D+03 -0.703824D-02  0.000000D+00 -0.703824D-02  0.362859D-02
  0.168427D+03 -0.696723D-02  0.000000D+00 -0.696723D-02  0.358339D-02
  0.168482D+03 -0.689719D-02  0.000000D+00 -0.689719D-02  0.353889D-02
  0.168536D+03 -0.682808D-02  0.216840D-18 -0.682808D-02  0.349508D-02
  0.168590D+03 -0.675989D-02  0.000000D+00 -0.675989D-02  0.345195D-02
  0.168645D+03 -0.669262D-02 -0.433681D-18 -0.669262D-02  0.340948D-02
  0.168699D+03 -0.662623D-02  0.433681D-18 -0.662623D-02  0.336766D-02
  0.168753D+03 -0.656073D-02 -0.216840D-18 -0.656073D-02  0.332648D-02
  0.168808D+03 -0.649609D-02  0.433681D-18 -0.649609D-02  0.328593D-02
  0.168862D+03 -0.643229D-02 -0.650521D-18 -0.643229D-02  0.324599D-02
  0.168916D+03 -0.636934D-02 -0.867362D-18 -0.636934D-02  0.320666D-02
  0.168971D+03 -0.630720D-02  0.216840D-18 -0.630720D-02  0.316792D-02
  0.169025D+03 -0.624587D-02 -0.433681D-18 -0.624587D-02  0.312976D-02
  0.169079D+03 -0.618534D-02 -0.650521D-18 -0.618534D-02  0.309218D-02
  0.169134D+03 -0.612558D-02  0.433681D-18 -0.612558D-02  0.305515D-02
  0.169188D+03 -0.606660D-02 -0.433681D-18 -0.606660D-02  0.301868D-02
  0.169242D+03 -0.600836D-02  0.000000D+00 -0.600836D-02  0.298275D-02
  0.169297D+03 -0.595088D-02  0.216840D-18 -0.595088D-02  0.294734D-02
  0.169351D+03 -0.589412D-02 -0.216840D-18 -0.589412D-02  0.291246D-02
  0.169406D+03 -0.583808D-02  0.000000D+00 -0.583808D-02  0.287809D-02
  0.169460D+03 -0.578275D-02 -0.216840D-18 -0.578275D-02  0.284423D-02
  0.169514D+03 -0.572812D-02  0.000000D+00 -0.572812D-02  0.281086D-02
  0.169569D+03 -0.567417D-02  0.216840D-18 -0.567417D-02  0.277797D-02
  0.169623D+03 -0.562090D-02 -0.433681D-18 -0.562090D-02  0.274557D-02
  0.169677D+03 -0.556829D-02  0.000000D+00 -0.556829D-02  0.271363D-02
  0.169732D+03 -0.551633D-02  0.000000D+00 -0.551633D-02  0.268215D-02
  0.169786D+03 -0.546501D-02  0.216840D-18 -0.546501D-02  0.265112D-02
  0.169840D+03 -0.541433D-02 -0.216840D-18 -0.541433D-02  0.262054D-02
  0.169895D+03 -0.536427D-02  0.000000D+00 -0.536427D-02  0.259039D-02
  0.169949D+03 -0.531483D-02 -0.216840D-18 -0.531483D-02  0.256068D-02
